6.990712136030197144e-02
9.394042938947677612e-02
3.601379320025444031e-02
-1.792979612946510315e-02
4.178784415125846863e-02
-2.373939938843250275e-02
-3.049422800540924072e-02
3.621694445610046387e-02
1.151182409375905991e-02
2.268218994140625000e-02
2.461290732026100159e-02
3.263845667243003845e-02
-1.258347742259502411e-02
2.922357805073261261e-02
1.364356931298971176e-02
3.068804508075118065e-03
3.578114882111549377e-02
2.760556899011135101e-02
-1.265598088502883911e-02
2.533173002302646637e-02
2.109378203749656677e-02
-9.304254315793514252e-03
7.746784389019012451e-02
3.401704505085945129e-02
-1.492137741297483444e-02
6.645944714546203613e-02
5.526131391525268555e-02
7.446604967117309570e-02
-2.334811259061098099e-03
-1.003800611943006516e-02
-1.471257396042346954e-02
7.019776105880737305e-02
5.620786920189857483e-02
1.902892999351024628e-02
3.486897051334381104e-02
1.092312410473823547e-01
2.650560438632965088e-02
8.611126244068145752e-02
-6.574632134288549423e-04
5.447282642126083374e-02
5.844713747501373291e-02
5.601068958640098572e-02
8.559524267911911011e-02
5.861712619662284851e-02
4.153302405029535294e-03
5.342143401503562927e-02
2.424562349915504456e-03
6.634880788624286652e-03
4.078054428100585938e-02
3.323676763102412224e-03
2.203907631337642670e-02
1.273215934634208679e-02
7.631237804889678955e-02
4.633919149637222290e-02
2.640597708523273468e-02
2.574642375111579895e-02
1.573626995086669922e-01
3.465612605214118958e-02
2.015757374465465546e-02
2.635446004569530487e-02
4.712436720728874207e-02
8.006829023361206055e-02
-1.590915769338607788e-02
1.788676716387271881e-02
