1.484522521495819092e-01,7.133455574512481689e-02,-1.822865754365921021e-01,5.057025700807571411e-02,-1.401991248130798340e-01,1.248819157481193542e-01,-1.239961385726928711e-01,-4.015804454684257507e-02,1.786373853683471680e-01,9.632629156112670898e-02,-1.583682596683502197e-01,1.582021266222000122e-01,-1.124615781009197235e-02,-7.662836462259292603e-03,1.262630671262741089e-01,9.126908332109451294e-02,3.249350469559431076e-03,1.199688687920570374e-01,-3.872624784708023071e-02,8.754115551710128784e-02,6.539648771286010742e-02,4.210149124264717102e-02,1.582136750221252441e-01,7.552346587181091309e-02,-1.048739105463027954e-01,3.728467226028442383e-02,1.032165512442588806e-01,-1.043203026056289673e-01,8.221573196351528168e-03,7.645080238580703735e-02,6.493921577930450439e-02,1.415341161191463470e-02,6.635602563619613647e-02,1.269557476043701172e-01,8.362051844596862793e-02,-1.143189296126365662e-01,2.433696202933788300e-02,1.297039724886417389e-02,-9.520627558231353760e-02,-1.298271864652633667e-01,1.803095191717147827e-01,-2.814126387238502502e-02,-4.064593836665153503e-02,-9.132923185825347900e-02,2.322535365819931030e-01,2.639971077442169189e-01,5.970590189099311829e-02,4.983725398778915405e-02,-8.716443181037902832e-02,4.199336469173431396e-02,2.418759912252426147e-01,-5.755129829049110413e-02,4.274076595902442932e-02,-3.920330479741096497e-02,-1.843545287847518921e-01,7.100377231836318970e-02,-3.645809367299079895e-02,1.373193413019180298e-01,6.005201116204261780e-02,2.602835558354854584e-02,7.943034917116165161e-02,-4.743612837046384811e-03,1.082382202148437500e-01,-1.099784523248672485e-01
2.067277431488037109e-01,-9.094545990228652954e-02,6.744007579982280731e-03,9.829172864556312561e-03,1.711189001798629761e-01,-1.630896627902984619e-01,-8.732587844133377075e-02,1.940864622592926025e-01,2.341134287416934967e-02,-3.414723649621009827e-02,1.740201376378536224e-02,2.020107805728912354e-01,1.339577287435531616e-01,2.335445582866668701e-02,1.457719206809997559e-01,1.497884839773178101e-01,4.273011349141597748e-03,1.572953313589096069e-01,-1.983285695314407349e-02,-4.092392325401306152e-02,2.373880743980407715e-01,-1.559625715017318726e-01,8.980263024568557739e-02,-3.416703641414642334e-02,-5.276026576757431030e-02,5.274603888392448425e-02,-4.213800281286239624e-02,1.804885454475879669e-02,-1.740194670855998993e-02,1.136786043643951416e-01,7.867464423179626465e-02,2.896488457918167114e-02,1.109290048480033875e-01,-1.351320296525955200e-01,1.025287210941314697e-01,1.400561183691024780e-01,1.578929573297500610e-01,-7.777883857488632202e-02,-9.288687258958816528e-02,1.769628822803497314e-01,-3.518513590097427368e-02,3.428173437714576721e-02,-5.100369080901145935e-02,-1.281702220439910889e-01,-1.237167045474052429e-02,-2.059348672628402710e-02,3.030510060489177704e-02,1.295831054449081421e-01,2.436389960348606110e-02,-2.098694210872054100e-03,1.252802740782499313e-02,1.440728902816772461e-01,-1.086463034152984619e-01,1.477399319410324097e-01,1.099869757890701294e-01,1.316289752721786499e-01,1.367879100143909454e-02,-9.799335896968841553e-02,9.281398355960845947e-02,9.880881756544113159e-03,5.461061373353004456e-02,-2.680301852524280548e-02,-1.840882003307342529e-02,-3.181572537869215012e-03
-2.737261541187763214e-02,-1.016110926866531372e-01,1.039310544729232788e-01,1.181728616356849670e-01,1.615954339504241943e-01,1.096665039658546448e-01,2.730450034141540527e-01,9.681908786296844482e-02,5.525771901011466980e-02,-4.779837280511856079e-02,-3.906992496922612190e-04,1.225399151444435120e-01,-3.293571621179580688e-02,6.302370876073837280e-02,9.550670534372329712e-02,4.086287692189216614e-02,2.891976572573184967e-02,1.307405680418014526e-01,1.641731411218643188e-01,1.076641827821731567e-01,6.009519100189208984e-02,1.373453885316848755e-01,-1.571974158287048340e-01,-1.328910700976848602e-03,-6.592596322298049927e-02,1.315355896949768066e-01,1.124916481785476208e-03,-5.703806132078170776e-02,2.466734647750854492e-01,1.149443387985229492e-01,-3.955617174506187439e-02,-1.577013544738292694e-02,-5.025521665811538696e-02,1.637858748435974121e-01,8.461564034223556519e-02,1.851843297481536865e-02,-1.286909580230712891e-01,-2.069580554962158203e-01,2.591238021850585938e-01,7.512393593788146973e-02,2.437177449464797974e-01,-1.663189530372619629e-01,-5.011135339736938477e-02,-1.462308107875287533e-03,6.999728083610534668e-02,1.645743250846862793e-01,1.388661265373229980e-01,6.078488379716873169e-02,-1.851853355765342712e-02,2.495757043361663818e-01,-2.207642607390880585e-02,-8.804100751876831055e-02,1.465855836868286133e-01,-1.980710178613662720e-01,-1.230288743972778320e-01,1.278854310512542725e-01,-2.322903573513031006e-01,1.685755550861358643e-01,7.513599842786788940e-02,2.638469636440277100e-01,-7.701553869992494583e-03,-1.966270059347152710e-01,1.456317454576492310e-01,1.343864668160676956e-02
-3.256173571571707726e-03,1.262646317481994629e-01,1.344072967767715454e-01,-1.675645709037780762e-01,8.404985070228576660e-02,-9.599959850311279297e-02,6.861509382724761963e-02,-1.618571728467941284e-01,1.411576271057128906e-01,-1.377154886722564697e-01,1.877158880233764648e-01,2.445635646581649780e-01,5.904407426714897156e-02,-1.478534340858459473e-01,-3.281288594007492065e-02,-1.563620418310165405e-01,-5.739124491810798645e-02,1.120957359671592712e-01,-4.248727113008499146e-02,1.731792092323303223e-01,1.748889535665512085e-01,-1.200105622410774231e-01,-1.427319347858428955e-01,9.148865006864070892e-03,2.180356904864311218e-02,-1.460175365209579468e-01,1.173735260963439941e-01,2.785590663552284241e-02,1.568811535835266113e-01,-7.005907595157623291e-02,1.208997443318367004e-01,-1.372819691896438599e-01,1.429597884416580200e-01,-5.006653070449829102e-02,1.050868444144725800e-02,1.203704043291509151e-03,-8.234052360057830811e-02,-9.644922614097595215e-02,1.487770974636077881e-01,2.555819787085056305e-02,1.931837946176528931e-01,1.589097678661346436e-01,-1.389178335666656494e-01,7.610106468200683594e-02,1.552159339189529419e-01,-1.316117309033870697e-02,3.552310541272163391e-02,-4.324490204453468323e-02,-1.389756053686141968e-01,7.859536446630954742e-03,-1.631482876837253571e-02,7.567803561687469482e-02,-1.146320924162864685e-01,-9.313630312681198120e-02,-1.927388161420822144e-01,1.965464800596237183e-01,1.468807160854339600e-01,-5.564992874860763550e-02,1.294698417186737061e-01,1.277508139610290527e-01,-1.321347504854202271e-01,4.355631303042173386e-03,7.509296387434005737e-02,9.935713559389114380e-02
8.836238831281661987e-02,-4.140776023268699646e-02,-3.771713376045227051e-02,2.583762817084789276e-02,-1.249923855066299438e-01,2.407054603099822998e-02,-4.357568453997373581e-03,-1.366953253746032715e-01,1.303759813308715820e-01,6.923635303974151611e-02,2.359766513109207153e-01,1.036705970764160156e-01,7.631815969944000244e-02,2.185369879007339478e-01,6.733074039220809937e-02,-1.364277899265289307e-01,-7.743083685636520386e-02,-7.395207136869430542e-02,-1.922845840454101562e-01,-9.572203271090984344e-03,2.677850797772407532e-02,-1.282624900341033936e-02,1.759064495563507080e-01,-1.142910420894622803e-01,-3.090636059641838074e-02,1.050626635551452637e-01,1.711658388376235962e-01,1.959109157323837280e-01,-1.655690073966979980e-01,1.002138853073120117e-01,-4.815318435430526733e-02,1.348330527544021606e-01,1.527566313743591309e-01,-1.020323187112808228e-01,-1.305193901062011719e-01,8.110933750867843628e-02,1.461972594261169434e-01,-2.723671309649944305e-02,1.168017238378524780e-01,1.245653256773948669e-01,9.678002446889877319e-02,7.710824161767959595e-02,1.821761578321456909e-01,7.298180460929870605e-02,-1.494423300027847290e-01,1.315221935510635376e-01,-1.291048526763916016e-01,1.321118921041488647e-01,1.119794975966215134e-02,6.169146299362182617e-02,7.894947379827499390e-02,-1.609231531620025635e-01,-1.548980027437210083e-01,1.460087895393371582e-01,-1.563387960195541382e-01,-1.338614374399185181e-01,6.198709458112716675e-02,-9.655086696147918701e-02,1.220951322466135025e-02,-2.566933259367942810e-02,-4.322004970163106918e-04,2.321759052574634552e-02,-5.327156279236078262e-03,4.887026920914649963e-02
-2.159477956593036652e-02,-1.934728622436523438e-01,-2.486848272383213043e-02,-3.392395004630088806e-02,-5.673803761601448059e-02,-4.387250542640686035e-02,-1.483236532658338547e-02,1.541099995374679565e-01,1.637417823076248169e-01,-1.255066245794296265e-01,3.453369811177253723e-02,1.445516645908355713e-01,-4.080063197761774063e-03,-7.667008321732282639e-03,4.727977141737937927e-02,1.111575737595558167e-01,4.303305596113204956e-02,3.883818164467811584e-02,-5.663707107305526733e-02,1.194841116666793823e-01,1.312856525182723999e-01,1.722581088542938232e-01,-6.705398857593536377e-02,-1.555478274822235107e-01,-3.967952728271484375e-02,-5.193403735756874084e-02,1.232123672962188721e-01,-1.058744415640830994e-01,-6.755672395229339600e-03,1.749544739723205566e-01,1.006350517272949219e-01,-8.350574225187301636e-02,-7.555671036243438721e-02,-9.554605185985565186e-02,-1.850546598434448242e-01,2.076548784971237183e-01,5.438628792762756348e-02,1.349915564060211182e-01,-1.190203614532947540e-02,1.946449428796768188e-01,3.648736281320452690e-03,-1.326228529214859009e-01,1.406355202198028564e-01,-9.166135638952255249e-02,8.630374073982238770e-02,-4.643021151423454285e-02,2.057174034416675568e-02,-7.369795441627502441e-02,-1.880281418561935425e-01,2.314762771129608154e-01,-1.452603191137313843e-01,4.366024513728916645e-04,-1.141648143529891968e-01,9.886939078569412231e-02,3.574406355619430542e-02,2.266135998070240021e-02,3.434949219226837158e-01,-1.086031273007392883e-01,1.244932264089584351e-01,-4.724685847759246826e-02,6.697535514831542969e-02,1.762832254171371460e-01,-9.033542871475219727e-02,1.455107182264328003e-01
-5.112196877598762512e-02,5.224996805191040039e-02,1.033645123243331909e-01,6.880142539739608765e-02,-3.857951611280441284e-02,-1.453159600496292114e-01,-6.865853816270828247e-02,5.330615490674972534e-02,7.072462141513824463e-02,1.269527077674865723e-01,-1.059390679001808167e-01,8.627545088529586792e-03,-1.635181158781051636e-01,-1.701284050941467285e-01,3.579026088118553162e-02,2.544549293816089630e-02,1.144758015871047974e-01,1.422264575958251953e-01,1.663802415132522583e-01,2.062183022499084473e-01,-3.097322955727577209e-02,1.362867802381515503e-01,-3.881699591875076294e-02,4.434558749198913574e-02,8.166285604238510132e-02,1.522794961929321289e-01,-1.651892662048339844e-01,7.737098634243011475e-02,-4.875559359788894653e-03,-1.525093615055084229e-01,-2.800768055021762848e-02,-1.489573121070861816e-01,-7.389768213033676147e-02,1.088697314262390137e-01,5.455829203128814697e-02,-1.081990599632263184e-01,-2.119209617376327515e-01,-3.526541963219642639e-02,1.539785712957382202e-01,9.558489918708801270e-02,-1.388572156429290771e-01,-4.352595284581184387e-02,-1.613282114267349243e-01,-1.229048520326614380e-01,1.125408411026000977e-01,1.881847679615020752e-01,-6.362240761518478394e-02,1.010038051754236221e-02,-1.893519312143325806e-01,8.894962817430496216e-02,-5.745686590671539307e-02,1.925460100173950195e-01,6.330188363790512085e-02,-6.932351738214492798e-02,8.850201964378356934e-02,-9.344246238470077515e-02,-8.000288158655166626e-03,6.110967695713043213e-02,1.049916744232177734e-01,2.220222800970077515e-01,1.102220192551612854e-01,9.590081125497817993e-02,-1.776380240917205811e-01,-2.411385625600814819e-02
9.237598627805709839e-03,-7.901085168123245239e-02,-8.401871658861637115e-03,9.200298786163330078e-02,-3.200440481305122375e-02,-4.103820025920867920e-02,4.737005010247230530e-02,-1.402103155851364136e-01,-6.118940934538841248e-02,3.769857063889503479e-02,-9.468842297792434692e-02,1.266851723194122314e-01,-8.215194940567016602e-02,1.278771758079528809e-01,8.653824217617511749e-03,-4.872260242700576782e-02,1.529521495103836060e-01,-1.214413344860076904e-01,8.375234156847000122e-02,-1.165116727352142334e-01,8.602793514728546143e-02,-1.930217631161212921e-02,1.972007304430007935e-01,-1.129982396960258484e-01,6.031221151351928711e-02,1.052147746086120605e-01,9.321649372577667236e-02,1.722887456417083740e-01,-3.439066186547279358e-02,8.121190965175628662e-02,-1.868307143449783325e-01,2.932592853903770447e-02,4.830911755561828613e-02,-7.598646730184555054e-02,1.001535952091217041e-01,2.009726315736770630e-01,-7.357487082481384277e-02,1.682018488645553589e-01,-1.640684157609939575e-01,-2.646918781101703644e-02,-3.226440772414207458e-02,5.177851393818855286e-02,6.452108919620513916e-02,-8.609005808830261230e-02,4.256844054907560349e-03,1.214404106140136719e-01,-5.822675302624702454e-02,1.447786092758178711e-01,-1.292124539613723755e-01,-1.452794820070266724e-01,6.290645897388458252e-02,-1.916052773594856262e-02,9.018288552761077881e-02,-3.794341161847114563e-02,2.194662690162658691e-01,1.526888310909271240e-01,-1.361243277788162231e-01,6.142803281545639038e-02,9.175854176282882690e-02,-1.329461634159088135e-01,7.005835324525833130e-02,1.013174466788768768e-02,2.543295361101627350e-02,-9.124994277954101562e-02
1.933510415256023407e-02,-7.194793224334716797e-02,-5.730855464935302734e-02,-1.095347553491592407e-01,-1.180096864700317383e-01,2.381862699985504150e-02,-4.341280460357666016e-02,-1.083424091339111328e-01,6.295672804117202759e-02,7.260811328887939453e-02,1.526210159063339233e-01,1.512416750192642212e-01,-2.585538290441036224e-02,5.726541578769683838e-02,-5.768506601452827454e-02,-1.518792957067489624e-01,-4.380007460713386536e-02,1.627837866544723511e-01,4.933231696486473083e-02,4.123335704207420349e-02,2.357576787471771240e-02,7.888139039278030396e-02,2.094322293996810913e-01,-3.450423851609230042e-02,-1.573025733232498169e-01,5.266631767153739929e-02,-9.500937908887863159e-02,2.259025573730468750e-01,-1.443045288324356079e-01,-1.930551975965499878e-02,-1.708889752626419067e-01,-1.440417319536209106e-01,1.277771443128585815e-01,6.244153901934623718e-02,-2.578875981271266937e-03,9.284475445747375488e-02,5.224326625466346741e-03,-2.225115150213241577e-02,1.269120424985885620e-01,6.307666748762130737e-02,-4.141513258218765259e-02,-8.443613350391387939e-02,2.076202481985092163e-01,1.544137001037597656e-01,1.130562648177146912e-01,7.119365036487579346e-02,-1.403685659170150757e-01,-6.558480113744735718e-02,-1.054773628711700439e-01,-1.039507240056991577e-01,-1.702776253223419189e-01,-5.067679658532142639e-02,1.412957459688186646e-01,1.779193431138992310e-01,9.308101981878280640e-02,6.635333597660064697e-02,9.698517620563507080e-02,-3.830162575468420982e-03,1.543221473693847656e-01,-6.413679802790284157e-04,1.618210673332214355e-01,1.518263220787048340e-01,-1.520181745290756226e-01,-2.047242783010005951e-02
2.120212167501449585e-01,-7.574614137411117554e-04,1.230555474758148193e-01,1.395769119262695312e-01,-2.061881683766841888e-02,9.124516695737838745e-02,2.094265632331371307e-02,-7.295101881027221680e-02,1.627535969018936157e-01,-5.766664072871208191e-02,7.715656608343124390e-02,1.802411526441574097e-01,4.692243039608001709e-02,-2.466659992933273315e-02,-6.290659308433532715e-02,3.916038572788238525e-02,2.256858795881271362e-01,7.278221845626831055e-02,1.168189272284507751e-01,-8.224777877330780029e-02,-4.749026522040367126e-02,-1.051197499036788940e-01,1.191594302654266357e-01,1.240351144224405289e-02,1.559653878211975098e-01,7.188206166028976440e-02,-9.861420094966888428e-02,-1.093819364905357361e-02,1.836741566658020020e-01,4.585117101669311523e-02,1.353197544813156128e-01,2.196350991725921631e-01,-5.641430243849754333e-02,6.783951073884963989e-02,-1.926977783441543579e-01,5.164635553956031799e-02,1.679536849260330200e-01,1.440723985433578491e-01,-1.412494778633117676e-01,8.131416141986846924e-02,-3.793032094836235046e-02,-1.501937061548233032e-01,-4.371200129389762878e-02,1.332817375659942627e-01,1.357169449329376221e-01,-1.818187087774276733e-01,-7.211307436227798462e-02,7.808459550142288208e-02,-1.459598243236541748e-01,-1.464990377426147461e-01,-1.596096158027648926e-01,-8.736430108547210693e-02,5.769957974553108215e-02,-1.402749270200729370e-01,-1.163306310772895813e-01,-4.836017265915870667e-02,5.974004045128822327e-03,-1.714380085468292236e-01,-3.714960813522338867e-02,-1.312153041362762451e-01,-5.837126448750495911e-02,1.104332581162452698e-01,-1.106436252593994141e-01,1.693353652954101562e-01
